region_code,CCAA,Municipio,area_code,area_name,ZBS,CS_name,presion_2018,presion_2019,presion_2020,presion_2021,presion_2022_parcial,presion_2022,presion_2022_parcial_nota,Centre CatSalut,presion_2018_mean,presion_2019_mean,presion_2020_mean,presion_2021_mean,presion_2022_parcial_mean,presion_2022_mean,CS_Aragón,CS_Navarra,EX_new_name
CL,Castilla y León,NA,CL_06,Área de Salud Salamanca,NA,C.S. LEDESMA,,,,,,20.875,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_06,Área de Salud Salamanca,NA,C.S. LINARES DE RIOFRIO,,,,,,18.05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_06,Área de Salud Salamanca,NA,C.S. LUMBRALES,,,,,,23.275,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_06,Área de Salud Salamanca,NA,C.S. MATILLA CAÑOS,,,,,,13.299999999999999,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_06,Área de Salud Salamanca,NA,C.S. MIRANDA DEL CASTAÑAR,,,,,,17.775,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_06,Área de Salud Salamanca,NA,C.S. PEDROSILLO EL RALO,,,,,,19.9,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_06,Área de Salud Salamanca,NA,C.S. PERIURBANA NORTE,,,,,,36.599999999999994,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_06,Área de Salud Salamanca,NA,C.S. PERIURBANA SUR (7),,,,,,28.275000000000002,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_06,Área de Salud Salamanca,NA,C.S. PEÑARANDA,,,,,,31.3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_06,Área de Salud Salamanca,NA,C.S. PIZARRALES-VIDAL,,,,,,43.925,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_06,Área de Salud Salamanca,NA,C.S. ROBLEDA,,,,,,18.85,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_06,Área de Salud Salamanca,NA,C.S. SAN JOSE,,,,,,41.5,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_06,Área de Salud Salamanca,NA,C.S. SANTA MARTA DE TORMES,,,,,,34.7,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_06,Área de Salud Salamanca,NA,C.S. F.VILLALOBOS,,,,,,34.2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_06,Área de Salud Salamanca,NA,C.S. TAMAMES,,,,,,18.049999999999997,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_06,Área de Salud Salamanca,NA,C.S. ELENA GINEL DIEZ (7),,,,,,38.9,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_06,Área de Salud Salamanca,NA,C.S. VILLORIA,,,,,,29.5,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_06,Área de Salud Salamanca,NA,C.S. VITIGUDINO,,,,,,22.2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_06,Área de Salud Salamanca,NA,C.S. UNIVERSIDAD CENTRO,,,,,,35.8,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_06,Área de Salud Salamanca,NA,C.S. SAN JUAN,,,,,,34.4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_06,Área de Salud Salamanca,NA,C.S. CAPUCHINOS,,,,,,36.075,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_07,Área de Salud Segovia,NA,C.S. CANTALEJO,,,,,,20.85,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_07,Área de Salud Segovia,NA,C.S. CARBONERO EL MAYOR,,,,,,21.075,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_07,Área de Salud Segovia,NA,C.S. CUELLAR,,,,,,28.35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_07,Área de Salud Segovia,NA,C.S. FUENTESAUCO,,,,,,13.05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_07,Área de Salud Segovia,NA,C.S. NAVAFRIA,,,,,,16.05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_07,Área de Salud Segovia,NA,C.S. NAVA DE LA ASUNCION,,,,,,24.049999999999997,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_07,Área de Salud Segovia,NA,C.S. RIAZA,,,,,,18.375,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_07,Área de Salud Segovia,NA,C.S. SEGOVIA I,,,,,,29.674999999999997,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_07,Área de Salud Segovia,NA,C.S. SEGOVIA II,,,,,,31.824999999999996,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_07,Área de Salud Segovia,NA,C.S. SEGOVIA III,,,,,,30.075000000000003,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_07,Área de Salud Segovia,NA,C.S. SEGOVIA RURAL,,,,,,24.700000000000003,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_07,Área de Salud Segovia,NA,C.S. SEPULVEDA,,,,,,16.6,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_07,Área de Salud Segovia,NA,C.S. VILLACASTIN,,,,,,19.475,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_07,Área de Salud Segovia,NA,C.S. EL ESPINAR,,,,,,31.425,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_07,Área de Salud Segovia,NA,C.S. SAN ILDEFONSO,,,,,,28.299999999999997,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_07,Área de Salud Segovia,NA,C.S. SACRAMENIA,,,,,,15.55,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_08,Área de Salud Soria,NA,C.S. AGREDA,,,,,,22.224999999999998,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_08,Área de Salud Soria,NA,C.S. ALMAZAN,,,,,,24.549999999999997,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_08,Área de Salud Soria,NA,C.S. ARCOS DE JALON,,,,,,19.099999999999998,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_08,Área de Salud Soria,NA,C.S. BERLANGA DE DUERO,,,,,,14.274999999999999,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_08,Área de Salud Soria,NA,C.S. EL BURGO DE OSMA,,,,,,25.900000000000002,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_08,Área de Salud Soria,NA,C.S. SAN ESTEBAN GORMAZ,,,,,,23.6,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_08,Área de Salud Soria,NA,C.S. GOMARA,,,,,,12.950000000000001,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_08,Área de Salud Soria,NA,C.S. OLVEGA,,,,,,26.95,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_08,Área de Salud Soria,NA,C.S. PINARES-COVALEDA,,,,,,26.775,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_08,Área de Salud Soria,NA,C.S. SAN LEONARDO YAGÜE,,,,,,24.275,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_08,Área de Salud Soria,NA,C.S. SORIA RURAL,,,,,,25.25,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_08,Área de Salud Soria,NA,C.S. S.PEDRO MANRIQUE,,,,,,9.725000000000001,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_08,Área de Salud Soria,NA,C.S. SORIA NORTE,,,,,,37.0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_08,Área de Salud Soria,NA,C.S. SORIA SUR,,,,,,35.05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_09,Área de Salud Valladolid Oeste,NA,C.S. ARTURO EYRIES,,,,,,40.425,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_09,Área de Salud Valladolid Oeste,NA,C.S. CASA DEL BARCO,,,,,,38.45,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_09,Área de Salud Valladolid Oeste,NA,C.S. PLAZA DEL EJERCITO,,,,,,39.975,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_09,Área de Salud Valladolid Oeste,NA,C.S. HUERTA DEL REY,,,,,,41.9,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_09,Área de Salud Valladolid Oeste,NA,C.S. LAGUNA DE DUERO,,,,,,43.225,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_09,Área de Salud Valladolid Oeste,NA,C.S. MAYORGA DE CAMPOS,,,,,,20.95,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_09,Área de Salud Valladolid Oeste,NA,C.S. MEDINA DE RIOSECO,,,,,,25.75,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_09,Área de Salud Valladolid Oeste,NA,C.S. MOTA DEL MARQUES,,,,,,19.825,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_09,Área de Salud Valladolid Oeste,NA,C.S. PARQUESOL,,,,,,40.474999999999994,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_09,Área de Salud Valladolid Oeste,NA,C.S. PISUERGA,,,,,,36.89999999999999,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_09,Área de Salud Valladolid Oeste,NA,C.S. PARQUE ALAMEDA-COVARESA,,,,,,40.95,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_09,Área de Salud Valladolid Oeste,NA,C.S. TORDESILLAS,,,,,,27.5,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_09,Área de Salud Valladolid Oeste,NA,C.S. VILLAFRECHOS,,,,,,15.225,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_09,Área de Salud Valladolid Oeste,NA,C.S. VILLALON DE CAMPOS,,,,,,22.525,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_09,Área de Salud Valladolid Oeste,NA,C.S. VALLADOLID RURAL II,,,,,,38.675,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_09,Área de Salud Valladolid Oeste,NA,C.S. DELICIAS I,,,,,,40.8,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_09,Área de Salud Valladolid Oeste,NA,C.S. DELICIAS II,,,,,,38.925,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. BARRIO ESPAÑA,,,,,,34.050000000000004,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. ESGUEVILLAS,,,,,,18.6,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. CIRCUNVALACION,,,,,,38.7,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. ISCAR,,,,,,33.474999999999994,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. MAGDALENA,,,,,,36.35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. TORTOLA,,,,,,39.475,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. PILARICA,,,,,,37.25,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. CIRCULAR,,,,,,39.025,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. RONDILLA I,,,,,,35.75,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. RONDILLA II,,,,,,35.15,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. CANTERAC,,,,,,36.15,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. SAN PABLO,,,,,,37.8,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. PEÑAFIEL,,,,,,20.95,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. PORTILLO,,,,,,30.674999999999997,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. SERRADA,,,,,,25.299999999999997,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. TUDELA,,,,,,31.425,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. ALAEJOS,,,,,,23.675,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. OLMEDO,,,,,,26.175,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. MEDINA CAMPO RURAL,,,,,,23.125,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. MEDINA CAMPO URBANO,,,,,,43.724999999999994,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. LA VICTORIA,,,,,,36.724999999999994,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. GAMAZO,,,,,,35.95,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. VALLADOLID RURAL I,,,,,,35.375,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. CIGALES,,,,,,28.975,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_11,Área de Salud Zamora,NA,C.S. PARADA DEL MOLINO,,,,,,39.550000000000004,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_11,Área de Salud Zamora,NA,C.S. ALCAÑICES,,,,,,22.925,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_11,Área de Salud Zamora,NA,C.S. ALTA SANABRIA,,,,,,9.075,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_11,Área de Salud Zamora,NA,C.S. BENAVENTE NORTE,,,,,,29.975,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_11,Área de Salud Zamora,NA,C.S. BENAVENTE SUR,,,,,,35.050000000000004,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_11,Área de Salud Zamora,NA,C.S. CAMARZANA DE TERA,,,,,,14.45,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_11,Área de Salud Zamora,NA,C.S. VILLARRIN,,,,,,18.85,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_11,Área de Salud Zamora,NA,C.S. CARBAJALES DE ALBA,,,,,,13.425,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_11,Área de Salud Zamora,NA,C.S. MOMBUEY,,,,,,26.65,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_11,Área de Salud Zamora,NA,C.S. CORRALES DEL VINO,,,,,,25.575,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_11,Área de Salud Zamora,NA,C.S. PUERTA NUEVA,,,,,,43.349999999999994,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_11,Área de Salud Zamora,NA,C.S. SANTA ELENA,,,,,,40.800000000000004,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_11,Área de Salud Zamora,NA,C.S. LA GUAREÑA,,,,,,21.200000000000003,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_11,Área de Salud Zamora,NA,C.S. PUEBLA DE SANABRIA,,,,,,14.600000000000001,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_11,Área de Salud Zamora,NA,C.S. BERMILLO DE SAYAGO,,,,,,20.974999999999998,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_11,Área de Salud Zamora,NA,C.S. TABARA,,,,,,18.775,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_11,Área de Salud Zamora,NA,C.S. TORO,,,,,,23.424999999999997,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_11,Área de Salud Zamora,NA,C.S. SANTIBAÑEZ VIDRIALES,,,,,,11.825000000000001,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_11,Área de Salud Zamora,NA,C.S. VILLALPANDO,,,,,,17.975,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_11,Área de Salud Zamora,NA,C.S. VIRGEN DE LA CONCHA,,,,,,39.075,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_11,Área de Salud Zamora,NA,C.S. ZAMORA NORTE,,,,,,20.0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_11,Área de Salud Zamora,NA,C.S. ZAMORA SUR,,,,,,26.674999999999997,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Calaf,25.4171369042452,26.9491869918699,25.0598252546052,30.957095709571,NA,33.4688042479322,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Anoia Rural,20.006341489193,21.8138077300497,18.7007803869864,25.8617738677986,NA,26.4417197351329,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Anoia,24.8483148318839,24.652443786739,23.146323912558,27.5225215054977,NA,28.0424090064488,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Santa Coloma de Queralt,21.3090779382914,20.7557788944724,21.3401573310587,25.9604957397366,NA,29.3570167237977,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Santa Margarida de Montbui,24.7784200385356,25.6063041518015,23.0024745669508,30.652569253542,NA,32.8828657352773,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Vilanova del Camí,30.0346460330292,30.3141550312951,29.3765621652503,34.4731865459949,NA,35.1578446047081,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Capellades,24.8194556723255,25.7455261399993,23.4536626556893,28.4475747285457,NA,33.2454863133372,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Piera,25.5263983272347,26.0152232051018,19.801613180024,30.5753459764224,NA,35.6231347347783,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Dr. Agustí Garriga de Artés,25.299911530522,27.0170349131388,29.2311638815597,30.1586881777308,NA,29.4458104785323,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Berga,24.4826364280652,24.1657054214232,22.7634545632781,31.4535949487406,NA,33.7330967386649,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Cardona,26.5985336591868,25.0302883450448,28.4349326889886,27.025447042641,NA,29.4772047174793,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Castellbell i el Vilar,29.4833524684271,28.450003408084,31.4880513231756,34.4919529185683,NA,37.5436830373193,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Monistrol de Montserrat,29.4833524684271,28.450003408084,31.4880513231756,34.4919529185683,NA,37.5436830373193,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Gironella,30.5602271486295,32.0592998629625,28.8136145265044,33.4811567801435,NA,34.6698564593301,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Puig-reig,30.5602271486295,32.0592998629625,28.8136145265044,33.4811567801435,NA,34.6698564593301,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Guardiola de Berguedà,26.1253742175451,27.7570556197392,27.2652582159624,28.7738891073535,NA,26.3465803512558,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Bages,27.3303793962891,29.1269506537326,30.2957363428057,32.8206253428415,NA,34.1856588883597,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Sagrada Família,22.6991359704534,24.3734428893067,24.7706014692093,31.3631272865954,NA,32.3979600659654,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Moià,28.4146142554233,28.1584564860427,27.1329608938547,31.012939392871,NA,35.3648320964068,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Navàs,24.1839480766187,27.7209036316843,30.9919961193306,36.248821866164,NA,34.1413712587561,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Sallent,27.9525222551929,28.9909584086799,29.3033707865168,31.1642175053189,NA,29.7117690664108,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Navarcles,32.1301682125452,32.7410476712774,32.5057338172749,35.3442305276945,NA,37.1228171141845,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Sant Fruitós de Bages,32.1301682125452,32.7410476712774,32.5057338172749,35.3442305276945,NA,37.1228171141845,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Santpedor,32.1301682125452,32.7410476712774,32.5057338172749,35.3442305276945,NA,37.1228171141845,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Sant Joan de Vilatorrada,24.5908425463173,25.5237890897388,29.9386573740748,34.9673844022398,NA,38.5536327933235,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Sant Vicenç de Castellet,33.6688895945803,35.1490273067999,23.6499916717561,40.1224456027137,NA,37.3049434187016,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Goretti Badia de Súria,31.8417068134893,32.9486652977413,31.0460069444444,36.2365426022762,NA,34.7770788691505,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Manlleu,30.7085423135101,30.2814710752095,26.1632713315619,28.7487830261524,NA,29.1132981277004,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CT,Cataluña,NA,CT_01,Área de Salud Catalunya Central (Barcelona),NA,CAP Prats de Lluçanès,25.7539482949401,26.7086414048059,26.148982641683,31.5810479502822,NA,31.6886575475124,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
